"Market_1","Market_2","Market_3","Market_4","Market_5","Market_6","Market_7","Market_8","Market_9","Market_10","Market_11","Market_12","Market_13","Market_14","Market_15","Market_16","Market_17","Market_18","Market_19","Market_20","Market_21","Market_22","Market_23","Market_24","Market_25","Market_26","Market_27","Market_28","Market_29","Market_30","Market_31","Market_32","Market_33","Market_34","Market_35","Market_36","Market_37","Market_38","Market_39","Market_40","Market_41","Market_42","Market_43","Market_44","Market_45","Market_46","Market_47","Market_48","Market_49","Market_50","Market_51","Market_52","Market_53","Market_54","Market_55","Market_56","Market_57","Market_58","Market_59","Market_60","Market_61","Market_62","Market_63","Market_64","Market_65","Market_66","Market_67","Market_68","Market_69","Market_70","Market_71","Market_72","Market_73","Market_74","Market_75","Market_76","Market_77","Market_78","Market_79","Market_80","Market_81","Market_82","Market_83","Market_84","Market_85","Total","YEAR_","MONTH_","DATE_"
"7449.413718158149","31640.82933209882","38813.930384855856","9157.079996341965","4283.082485932374","12659.522576840856","13296.480583438419","4645.4227820958695","10381.100861818428","15772.360617606279","9568.967300188135","41500.749777635276","20219.622190783288","16937.890479475584","7027.319639519258","7302.666240511821","5128.283792757227","27544.465574003883","32666.501885733232","66791.1868217116","14107.542730480855","6072.175887287447","5526.354788772776","18053.972227981583","21002.338368587738","12762.748540925655","24346.761473925173","10247.21548389745","11675.078781331084","8025.277566834941","16537.367770740097","7675.554690414942","11114.91634949631","9916.36032598433","4326.152984796525","11604.33723400405","17027.691424283697","6365.36716900504","11085.403610896403","30385.922938484455","30750.939970389714","48702.34530291931","54107.597066482034","36248.00973201482","5931.870954328255","10207.534335537264","11333.52179071833","5249.481923151116","16503.230564407702","29086.616446105727","15038.168939163963","5432.372913449474","5598.297751879965","4844.477555492923","11502.148437686541","12399.593161340483","8554.810490068881","11616.91133009987","5388.086619497277","5187.95563276967","12427.066178065535","8516.690347010823","6357.343795886142","4913.229406936326","6575.703216196711","16254.77374853291","9248.545079702277","15966.931444504007","12068.950939438806","10907.304428645763","11333.93714967171","4112.803412103088","16063.048848934224","30723.70246915138","15167.453787777813","19169.966615322723","10579.92356944754","11376.122040047696","12476.983816407126","5920.980323020117","25420.467861189874","44446.28917760485","14249.2126771097","11219.198402926286","14303.404690129802","1324129.4217329037","2001","6","01 JUN 2001"
"7534.097640097503","33032.12284174914","40753.40822495201","9357.538020932843","4378.328106761789","13035.199877570936","13775.117146891202","4781.209103607145","10469.393085194064","16195.961734144956","9797.670615415758","42937.6188273307","20856.872919919468","17318.71648181178","7026.825925978996","7427.752510657958","5276.874054179189","28080.272854015344","34325.17701762777","68628.87207496831","14417.736326794271","6285.7385370720585","5713.145949853143","18769.676233015383","21230.52732195247","13025.713184402224","25235.437930174023","10415.066105952603","12069.281351172172","8259.641043954876","16957.238967124158","7877.652227539903","11421.073776627822","10151.777859470189","4485.614075694165","12011.35274469028","17775.831349508295","6525.666259794455","11473.901421806946","32009.653152950552","31821.51477204584","49398.33294594141","56351.3869110822","37000.32429069231","6100.779097502928","10326.034548410584","11525.181737431742","5294.704306103979","16685.82882252784","29553.56630191956","15370.388323885529","5442.972882203217","5743.769862294947","4942.156732798103","11900.038286907216","12348.801330163165","8683.556641216963","11948.28815889075","5474.402464449982","5177.709187445875","12595.353075956937","8553.879856173673","6548.862322061417","5115.658037939068","6577.052217568511","16584.063507776904","9375.65245055543","16480.95631659011","12497.576526874986","11021.848658210905","11500.568449368853","4280.063948029259","16819.856371094662","31417.454351044158","15485.869758461324","19606.322011271972","10653.087395583218","11472.593540378944","12923.829430726142","6003.981761483337","26420.212790846537","45058.04255374961","14274.954481579633","11668.6909727324","14486.665760814982","1359613.5890341436","2001","7","01 JUL 2001"
"7544.56375934075","33957.582375905215","42376.03922545842","9632.8400114087","4442.720073823677","13211.436997970684","14126.091650880826","4928.530172593571","10672.704663077488","16694.18150996489","10105.433703012726","43472.88149414683","21602.697260212793","17675.927404543567","7097.850311772171","7635.307505869002","5327.926225451169","28384.64153682124","35915.932008763666","71051.26138271148","14899.113435214069","6467.796910515831","5754.318400825892","19109.95875358444","21458.491914358434","13061.524244333454","26282.407798532004","10702.116174895453","12526.0837267656","8541.68153757554","17301.391726463204","8149.512441138357","11839.501709606397","10455.011888448933","4620.242286335159","12395.203939780497","18596.568403346566","6730.749656923873","11749.119003524633","33296.29253124231","32490.453266691045","50462.63229555267","59147.036258025444","37672.79472036882","6197.263116657542","10571.051231750025","11712.557434481301","5279.566326082652","16755.341258983368","30188.74453290908","15590.918064326599","5443.902594499193","5858.172609275483","5081.919608804617","12226.263440120805","12498.109250837468","8956.444884849974","11961.682078889522","5485.073094376443","5363.236262996789","12852.887358552647","8685.447760790177","6846.62238840531","5215.35707382604","6722.857391554815","16801.213386686217","9405.954702681405","16676.110715814746","12741.770460457097","11233.783913711886","11750.899448968124","4420.691225023562","17412.241324785853","31799.46558865784","15494.355992982808","19672.689264038312","10670.921604231837","11678.854721641874","13447.538413126598","6095.290293301718","26814.325290759676","46732.05658493998","14254.629320402446","12079.35888530405","14648.817668809228","1392890.9388670733","2001","8","01 AUG 2001"
"7589.563231815631","34809.087474182634","44492.309376095196","10015.227837817354","4457.42523812588","13162.792464542727","14710.690962100123","5082.6950113131925","10969.700999006433","17081.551280609136","10437.358389578403","45093.22404908377","22456.944697711104","17859.353859682604","7216.368359719301","7747.893660591174","5460.81701877788","28492.658156115125","37082.290848480385","72862.96814137696","15499.401079280422","6695.2036421508255","5877.494926187072","19628.09924689267","21663.305374256524","13117.862002048458","26889.603072922815","11094.384110285007","12749.51783255568","8637.757904252174","17369.687759002747","8424.496514525115","12162.11515558393","10754.746693384302","4715.345051483242","12580.525270114867","19062.500767830148","6938.453725227561","12041.354381757468","34998.49079483282","33666.38671502526","50601.508144541","60720.49857899958","38818.55510442082","6323.506073243691","10663.849952776574","11746.087121843673","5347.973327481937","17154.113719474626","30805.769399717545","15857.394232626422","5559.2911467045715","5932.245237619506","5100.989240296473","12667.816283779435","12826.738795462907","9284.31346371517","12105.251011653065","5594.646241430376","5380.640208828798","13266.130031454199","8716.493522941404","7104.407584014419","5233.945063425002","6865.590253667068","17272.181699559143","9692.845047812229","16782.048027254168","13022.109827285225","11612.816413538983","11794.440916380889","4539.9714533972565","18171.3702068676","31980.75355517635","15430.57430480559","19827.175672276848","10814.457268172684","11785.376217492438","13978.087594037304","6245.0229659466695","27199.997379088585","47763.275732121816","14422.772511317868","12290.830162958175","14887.79426501857","1424839.3080369504","2001","9","01 SEP 2001"
"7704.275425259668","35400.937010324305","46413.81326221366","10380.800785054776","4534.338067381915","13184.216305873562","15245.732493378171","5215.24658747304","11287.163889740175","17323.2077647106","10851.281086529878","46928.78834292081","23150.543215234145","18077.321060607144","7330.241501421142","7778.432918395297","5570.202525734322","28636.02047924356","38500.57695781425","73856.59570287488","15791.35396965259","6858.798664099606","5875.662905331134","20090.545317677028","21647.078474631697","13379.043457192178","27372.43827183082","11425.822721669907","13228.315149971531","8894.469525516692","17549.90931080061","8731.439273635056","12541.949665088036","10845.954277543311","4867.81050021607","12622.570897902391","19632.15020020992","6953.045559854341","12225.147835024549","36761.96072255411","34460.80098331948","52063.57346823276","62291.368674718455","40378.61847273256","6482.742729962477","10879.18382291658","11916.626139710173","5433.502744925405","17277.159104593808","31013.4602978984","15946.374531787738","5602.329379824376","5963.295294315196","5286.926101606356","12984.972083810564","13232.014695354479","9547.496095375285","12263.774418371047","5750.96764203217","5462.526110455274","13619.516343487254","8836.535970737848","7194.2299680132965","5309.654690250556","7066.55579639883","17549.959510348504","9994.874255312037","16766.229674879993","13215.316640874295","11837.199912995558","12158.87890637558","4671.584225109402","18924.486426230917","32449.702281642305","15516.201839350655","20293.281887765712","10828.328170028137","11846.802578143162","14465.97478376348","6308.595031055955","27571.551111844277","49299.29169082632","14480.230371434736","12433.084318672209","15297.646541095986","1456838.6278011664","2001","10","01 OCT 2001"
"7933.673405560683","36508.76105972139","48569.55049122671","10790.797031002887","4687.24247449106","13407.731084167845","15895.0438949967","5325.925675472049","11630.081118386313","17845.55880605804","11040.043657720773","48275.69193887797","23553.869675669528","18129.09533502624","7501.718246312876","7876.213983009484","5645.427945966152","29082.34983365458","40171.56299811631","74149.27123595156","16313.745278375533","7089.081633391323","5956.360974105142","20753.06512111613","22177.772205954454","13799.60514039268","27568.060980057773","11873.800337365732","13591.020538417404","9196.46117782329","17610.938407014317","9134.419049099703","12892.920951440388","10885.662235858783","4944.111501740295","12544.779817859275","20190.237298927255","7208.440918006134","12529.828655670928","38371.71243328249","35064.557355560515","53218.32440997759","63594.81441905766","42259.01586065057","6603.182401562995","10988.825708701923","11998.142131523009","5477.412219827952","17665.474664501016","31454.662256451422","15952.457709235145","5778.750393285955","6098.396603979532","5440.707305292825","13035.127649433","13577.854859651143","9807.469246626753","12656.506466831133","5956.49270896646","5536.501572641134","13748.689687371918","8979.469527856774","7270.520328951869","5453.922522374801","7336.097696987138","18168.71351066244","10192.298622886497","16768.726631456095","13298.683709810297","12112.166843593855","12631.669356056631","4832.154951690051","19369.815623580114","32413.995673522324","15700.200592231708","20605.140024601264","11029.208136338773","11770.630050705415","14682.958888846386","6340.677085155843","28239.348166084696","50983.207630339304","14869.342084629057","12799.52510103989","15536.09226667138","1489949.5652044902","2001","11","01 NOV 2001"
"8006.896735802347","37576.48451366645","49915.886853204625","10993.665285219075","4781.166421605794","13715.617170183345","16351.429128479333","5459.76228782408","11977.498192303849","18131.30094840475","11390.622699218336","50460.02405892186","23786.32434532665","18270.988802570624","7736.392408612965","7856.383148479124","5685.306495413854","29774.81703353543","42042.834929672776","74034.15938699928","16624.527844295364","7303.734584108279","6098.349197321012","21227.533834364393","22339.570342125004","14143.62273765815","28052.2774225381","12380.106547087778","13816.231033878681","9346.034054002757","17582.502697959273","9519.41834882955","13187.49593937417","11003.969084829765","5077.247942129204","12427.318182018644","20634.3452903897","7405.3817134683295","12597.915847856573","40194.95593681358","36249.294386349764","54204.55574819373","64879.71372109692","43555.321459053914","6788.733828589075","11253.337901194867","12141.504326976474","5645.63522384997","17858.568006783644","31522.24603891758","15905.435145815842","5890.618726279274","6293.087271070883","5537.370796290134","12990.743716695868","14056.100668381408","9916.349482435995","13064.901366922739","6020.265122121241","5535.626521667146","14006.098754389544","9204.04258088217","7284.522311092041","5620.108816445381","7577.867054659651","18693.05585317485","10532.986032199327","17133.59214385342","13406.368155995544","12293.788499076072","13035.190038164852","5006.818174237664","19658.668391188257","32163.95206113438","16068.774422393468","20658.801981492677","11321.191016181176","11865.235278328808","15195.76533086081","6384.547606433878","28410.2659205474","52054.110146925275","15303.645027446557","12980.113027329136","15744.434631548766","1519823.4521411606","2001","12","01 DEC 2001"
"8223.314812834487","38391.60206763801","51322.69220168509","11334.426483301053","4935.040046579312","14178.921715749466","16688.263726678935","5635.491835563025","12473.649442936205","18276.9822612836","11643.919686138885","52601.13704962797","23854.514639552763","18589.985001399662","7975.683422617616","7837.474935313055","5668.161632981646","30869.537960791953","44289.12867262396","75090.28345379648","16709.10875151944","7486.277789566856","6301.013316200122","21917.261979877592","22734.286822039896","14505.893994138542","28049.200239622907","12625.71710869448","13951.3283877419","9406.137593787586","17478.21565480972","9910.650762949414","13704.037466020476","11089.231828484168","5164.929587007188","12508.972245710109","20797.174587266192","7456.95662354879","12977.910441254144","41743.38763879398","36791.466836104504","55464.66527804197","65969.26272092243","44464.45719220395","6938.3733751418595","11280.008860971917","12399.948267059772","5764.816009791166","17833.862953820255","32401.396787315283","16072.10486063476","5935.374384967268","6279.0855797718705","5714.975174700712","13140.550242380814","14578.08898477348","10118.219399318976","13538.760242035136","6158.474402111691","5714.425775054942","14391.331655819356","9412.009973637072","7417.488183021291","5708.313658733707","7810.333181950833","19401.95942379241","10720.986542678735","17689.6751280293","13604.207764819539","12300.946084929343","13392.797421166228","5177.127156519493","20232.114276400833","32684.676831387587","16232.14644229383","20867.981736978203","11717.368026056934","11964.745069625078","15607.430502108562","6429.259361265064","28588.17060826844","53710.49968651595","15780.267613043969","13275.538556343485","15860.246788930623","1552933.8428695651","2002","1","01 JAN 2002"
"8537.566005429737","39674.065028387035","52052.05424797371","11491.44181679993","4910.1302301256555","14726.889614057194","16721.300051194896","5692.85066650019","12908.554055789886","18362.74991657375","12075.0893260077","54160.03364857221","24429.27062518141","18827.835122825894","8231.61935940695","8043.1508360288935","5823.204432707528","32024.233293754045","46373.5225243808","75493.97531342322","17141.59807086029","7541.75204078414","6433.535078324734","22541.124304686902","23196.130752394","14939.22113061921","28711.62814220335","12756.253131900816","14108.286370838345","9473.2252522966","17323.032657418702","10280.211234346854","14195.024841167424","11195.494759091596","5308.183641130914","12743.532563331031","21319.419315090236","7616.080193389959","13464.930466745875","43429.44390008516","38061.7210588625","56344.54452306697","67181.52371388412","45596.72384301167","7068.453094486765","11595.509429126978","12807.507120155176","5921.487864891195","17728.752102663344","33182.13746860584","16267.490865022046","6037.258083171215","6361.946913446441","5812.91200127721","13279.965754620089","14796.089733160034","10449.436023416987","14069.409562554385","6227.1985407631355","5875.483645103695","14464.931821046104","9692.336521229161","7469.72503767428","5843.907124419239","8134.986659864785","19982.19162612261","10914.12960788659","17902.222097314483","13828.566450356211","12351.664998141734","13498.894757466009","5342.425256457662","20446.31640045202","33591.24820716137","16711.9321718811","21320.925622931245","11994.86101990312","12065.043047496121","15717.111276831965","6565.810597978154","29092.86876626753","54465.712001328735","16321.414799668102","13557.549366748706","16281.136872543892","1586501.107412288","2002","2","01 FEB 2002"
"8776.698192560483","41289.51506831544","53324.933808627364","11804.660080793008","4985.616403504084","15019.082980457151","16711.09705731107","5771.667533541426","13334.811827050748","18586.638800359797","12173.492591095866","55936.095430975554","24512.224457600252","18943.894114234376","8341.050989163083","8359.037193052647","6034.252267223456","32598.64997173293","48485.964243808296","77546.51087888899","17692.28903121398","7713.022193295101","6612.752262371393","23038.54250644313","23660.343719938224","15069.696909470213","29170.20307159164","13043.385353111107","14259.191405373309","9687.053713248244","17501.48158733947","10689.007438117782","14698.59856111454","11499.695960114794","5346.117095299213","13113.650962593938","21807.001668918572","7721.890138639076","13745.596991034796","45623.05728635843","39704.652687126836","57113.32757291435","68940.73988898691","47065.636327958164","7172.5035262098","11747.348632388766","13359.704997714793","6000.813365505362","17837.117451240658","34147.188825518955","16532.190601206392","6076.433411090599","6317.432233553587","5824.209492165733","13240.703560875638","15204.024804301243","10711.157916432076","14262.27593692973","6310.345721609759","5874.099718161392","14810.171545963198","9990.123090552643","7553.8240655135305","5979.055641260352","8286.044422820138","20810.51772273153","11243.936830612482","18248.40356493028","13889.825987815373","12498.741977112248","13722.065333089035","5430.115811050434","20549.217768962113","33599.44839066839","16828.910308665607","21320.44118297486","12447.381578719613","12386.346153433551","16089.779205333423","6667.829161528505","29402.02920801405","55268.52931742408","17039.501012063298","13710.484218501899","16400.12530873291","1621843.227226248","2002","3","01 MAR 2002"
"8980.82163755226","42076.11011386612","53846.837772202474","12203.802450818444","5063.322552220914","15456.065968841567","16793.794502197994","5890.406364822382","13566.854920381347","18824.695276612438","12133.738559163983","57652.4691335981","25023.689504380483","18966.819207543667","8602.992817921213","8596.697803135503","6128.109032832","33587.00472578979","51174.23682492324","79890.5224853708","17939.73404895043","7949.779636050165","6668.0587002114635","23877.160552356916","24474.908176803554","15495.411420372942","30113.27848646342","13172.325295087292","14578.469303752303","9876.575125791818","17755.439541510626","10847.249959924355","14992.223331542293","11823.005304060292","5367.881960336703","13228.646318496409","22611.574006172057","7881.683697259138","14288.63775741248","47438.69425315519","40552.22232748136","57292.377150666725","70529.65047142658","48372.753740978354","7335.285883107941","11895.693454285829","13702.77734100858","6025.601953355636","18116.54575060705","34956.442161670464","16979.44177650427","6255.242876118503","6404.25132363651","5999.121283942245","13405.15578522633","15598.857533636365","10785.816292135718","14694.147307978175","6470.151894466982","5950.893403729729","15153.857525904576","10073.817086837738","7755.086543963174","5991.058333292826","8376.501672056414","21671.524653684384","11506.672385368985","18750.411852171044","13961.358512062729","12495.985029403637","13815.773971813207","5494.1821637255725","20499.40200784021","34062.44185478495","17365.349382005483","21442.19459509675","12838.998284040757","12572.073519927535","16518.144611799085","6683.711954133624","30006.903485859028","56500.98053937965","17508.339786369903","13787.342287647203","16687.293615881707","1657681.563896898","2002","4","01 APR 2002"
"9074.14518310921","43603.65545392","53848.868494212205","12490.091854794424","5224.142897739098","15563.604413989473","17258.686485913677","5940.0969827870085","13963.42289230318","19015.299638072105","12284.21179423308","60156.500404082806","25481.77681263957","19153.078260547518","8869.656827173316","8831.013617092134","6079.249895571325","33826.6478358737","52636.89649130959","82477.61789206072","18246.01915515935","8003.242310840456","6816.708221470469","24277.87443753532","25231.277055222883","15689.541320921953","31316.768573380097","13255.958282427484","14708.67222422684","10152.099931631858","17737.9033742099","10944.664943755412","15061.629418102333","12014.651756272226","5429.512441398313","13575.507169720493","23421.39396869063","7887.7463685643515","14728.376317950415","49891.76782150383","41459.136545869165","57031.97411027603","71395.705359741","49701.511653792135","7502.462074643235","12111.223478642265","13828.543143570823","6165.800203409348","18054.69926584686","35691.13595617831","17050.17526867143","6293.037493718674","6543.762396734567","6038.021052183369","13654.239243682163","15986.389807258578","10752.354491076934","15256.709714336717","6543.18108365833","6006.592908415986","15506.793925429953","10338.44403387059","7906.366206503837","6070.5244684347035","8406.382510512722","21998.934662592106","11643.501122406946","19250.232988150216","14005.532326623623","12767.939083633633","14110.16350644156","5630.372817738496","20918.61078365419","34912.40361196603","18053.048200318164","21535.870557275364","12912.679501860475","12671.217905784713","16618.72139310916","6758.3465262806085","30331.3972854537","57305.45282647611","18341.173465206488","14102.077608614345","16782.927889737966","1690115.749680191","2002","5","01 MAY 2002"
"9321.118156109937","44200.969534452684","54440.69369974505","12658.785492996185","5277.292558933682","15821.912024526926","17889.7149577028","6111.21580659621","14461.803588325269","19314.744552825945","12479.4659074244","62678.82920991832","26032.97493704025","19172.860066512585","8960.988573246328","9133.406226690584","6109.211958532378","34183.385516370436","54294.84922531327","85410.36305437218","18731.13089729578","8230.598688813601","6866.350121587196","24620.740594800634","25587.56725432075","15967.730663564203","32325.346824436056","13432.718641789017","14975.163074500006","10529.611473117748","17763.126498284473","11168.001432605104","15306.749351711624","12222.282399824036","5405.517674331313","14083.657508380535","24382.842691474958","8039.820040990009","14875.69915656708","52051.383397741825","42236.203622363246","56290.68088015012","73258.34183285956","51675.063142743136","7586.939773876872","12425.389597892638","14173.087957319773","6211.338051539194","18413.70756395157","36807.39513901252","17412.819688240863","6265.652496294561","6698.581336598227","6037.81453587973","13851.43105834083","16435.562253850843","10639.826371938401","15374.111262185948","6555.44973801599","6061.617336497315","15753.940891038215","10698.12640906074","7983.256762018846","6167.539409469145","8580.061060376069","22227.41522177477","11796.656413050856","19862.348082579647","14047.615564347263","12887.414046348531","14342.650940343574","5786.690681775612","21551.18266636278","35504.19028315675","18772.71184754459","21563.811510897354","13006.21864644003","12716.796791315006","16750.275926742288","6999.588802483383","31191.108405214585","57719.635179513185","19015.10921888172","14164.26512989439","16805.011760599235","1724825.2587245507","2002","6","01 JUN 2002"
"9581.562249855946","44540.1310787556","54648.012018041205","12987.010599939838","5280.126347219698","16189.466543607383","18366.427284583973","6307.934495222661","14936.024441161777","19451.17994873155","12738.570555968676","66102.29886367846","26915.68192535037","19481.767332715397","9042.720384936812","9363.784956120975","6151.824631601285","34294.394860878136","54924.499314816945","87631.05712142475","19194.46254977585","8411.899197693429","6930.647060807857","25170.497255250983","25804.816049594407","16064.247636368727","32894.09967888819","13584.494446029266","15435.262352109097","10928.657253891646","17648.351723747794","11487.15116332682","15310.07317625187","12557.17518477976","5424.522867531151","14281.75773136601","25370.90047544963","8276.354477351808","15017.488615867558","54330.85627300247","43416.85136795615","55493.740544768836","75163.53297863345","52649.39936745059","7819.264488077283","12785.27630205208","14599.473499648453","6349.46613250411","18772.821840942066","38392.81039931476","17856.733737603834","6448.9473349385125","6890.035368300181","6038.299723584411","13899.09067139085","17095.118990142182","10737.973028952094","15684.776653405996","6615.115580719584","6124.670428763381","15790.780305036944","10920.102451779108","8118.552006653937","6236.373154626236","8624.369087997544","22396.92652864259","11935.630619125135","20572.503256452823","14157.37743030097","13274.703446012049","14748.962047926341","5837.06172490817","21856.8134130336","36382.52447581939","19617.854261236338","21939.12563638707","13121.892771280189","12905.858816406402","17273.6981290008","7122.790370177598","31571.24629291945","57719.66161622873","19659.755894992024","14296.410572413184","16795.873303823468","1758768.4361760248","2002","7","01 JUL 2002"
"9754.357631495437","44681.67391408909","54906.82615646386","13072.227047302806","5396.412787930313","16533.89158706575","18918.29068239683","6279.66297371162","15491.7152115011","19876.3973456211","12822.188968398814","68298.90056965672","27801.1471878456","19836.104475001554","9212.06963477847","9385.675190155478","6320.946280136304","34166.25149626184","56718.58201435397","91126.27609216805","19585.009998301586","8450.913498550048","7112.924492631545","25537.76135063092","25871.616474638053","16510.593383428026","33179.46860275879","13884.266528506652","15814.36140061469","11201.250142549388","17744.652320874746","11762.103087046014","15507.072334344159","12748.074412526568","5488.249164986147","14529.116507170706","26647.746836678834","8324.968919180537","15248.288866158477","56123.9512463438","44898.729441539","54355.33380339495","76130.96949006169","53435.314763096394","7881.287469785571","13256.531681643273","14943.940957669047","6401.953489920233","18892.061640020194","39650.87762830968","18265.727847135386","6601.639999023572","6962.524422996055","6042.370603033984","14152.667830760842","17699.05515413223","10873.532792446298","16147.768329669485","6735.838518378158","6162.701459134305","15929.477643767206","11093.759381571756","8253.264369983266","6286.739793328437","8559.14582389332","22351.7155974695","12224.310964949538","20844.41682113857","14433.223732520872","13620.33648348759","14920.793193994477","5958.189490754143","22414.828095442976","37206.65314887301","19994.743486947453","21871.476017521414","13223.685601299792","13078.754409796802","17844.48142639108","7321.197440173391","32369.5390651801","58820.04564107841","20481.800677722298","14325.608716814753","16934.582455638523","1791725.5836161436","2002","8","01 AUG 2002"
"10102.859406805786","44319.936329434284","55126.75118664876","13190.098344499329","5370.169053620076","16878.14937907165","19453.943604319727","6428.220665901769","16182.487028037644","20417.96400265793","12786.294791056836","70069.35263057747","28701.03697511046","20296.205526947087","9384.911634686412","9645.95315699672","6337.2310929027735","33973.15914023741","57784.87153184176","93948.78125559459","19919.30108526241","8663.237855379364","7190.677758323722","26194.32879236836","25743.163382935723","16617.849863781845","33741.0564348474","13896.165476235019","16419.946103954702","11403.994376880886","17614.847865665764","12135.486461072951","15684.554732270908","12921.854669761427","5569.07453769476","14833.375572620183","27917.397458070365","8414.600546763824","15740.83220226321","58845.30296107642","46460.26628943228","53613.10621647023","77405.84028010035","55025.448604365796","7840.485471304644","13355.872435634425","15465.348954429746","6544.903896668244","18931.513217797772","41277.85538517992","18787.323049977127","6758.778023850216","7051.6547061241135","6046.749075592762","14156.289085616263","18361.162637938432","10935.46110014989","16503.285832203288","6764.693739801691","6269.888507499127","16119.93049334704","11098.717175508762","8430.178992089626","6384.637471674518","8582.313222541958","22600.646118893226","12574.66040071546","21449.770162390723","14741.797443601099","14062.338344083546","14978.202805924673","6073.751495787064","22608.087156316626","38120.425921738904","20505.75747246893","21924.77161797395","13256.55532746379","13101.426203553587","18146.644555203835","7327.988889250344","32579.9108769307","60118.92986062012","21211.360708438842","14348.821371624343","17178.692860669515","1824947.668333126","2002","9","01 SEP 2002"
"10413.751493993876","44540.114028748576","56146.592073063264","13442.87163971723","5429.501042200934","17171.254746034298","20020.42521799866","6515.61336815119","16582.686832624888","20595.06278874546","12792.253324980866","71553.56634547567","29440.7578964024","20509.59813520634","9554.08834271747","9861.624616035302","6501.244046077141","33705.32196273338","59704.896781322954","96565.01738986692","20053.602236401504","8690.490986677982","7208.401100597213","26734.398027511692","26079.72114705247","16627.731953617804","33946.874229066474","14054.658786281523","16826.939121115443","11708.513792972522","17982.252311737244","12506.714366120825","15703.988588717868","13276.214121476176","5698.5953086759755","15091.444931239921","28831.13552760233","8628.814449953681","15867.28103849302","61556.18988097094","48428.64494927869","52111.294044556445","79446.04254551174","56296.73936516972","7858.364807750918","13685.552184613214","16062.528621015259","6588.039689567082","19003.709092939833","42939.34232864814","19487.31533122881","6887.699209342595","7059.001836135471","6090.072474216074","14288.199741209433","19032.51500554651","11222.570357612505","16664.362210107258","6947.534869761167","6383.5966840291085","16392.9245216714","11239.410062571345","8618.14335852971","6383.927636409561","8513.017773151529","22642.006644158057","12637.984345731184","21837.119190863425","15147.150726246711","14400.946447991188","15220.546035294085","6190.343955282617","23224.12565011359","39262.26610141616","20757.64178489997","22313.78475651218","13424.54452929011","13455.008888479606","18532.56427650375","7379.083111372482","32794.08904382982","61319.9986322262","21893.407567200884","14332.602726729496","17601.111028583753","1860117.0781216791","2002","10","01 OCT 2002"
"10455.357785584376","44902.601696124206","56197.49245526281","13599.908997215662","5471.347490994053","17437.88727640787","20206.140409734762","6707.464411857911","16734.085449188467","20593.065813691","12692.62309687502","72907.11297053691","30366.32703969571","20681.291039292242","9869.013872142223","9932.272913551235","6562.902918289541","33171.48319883953","61646.13481609861","100766.44936859426","20625.122314971813","8691.274061064563","7382.626497937499","27354.01664794809","25926.38081095411","16583.14044549676","34942.94096423773","14107.5405975764","17294.2500319356","11945.440330367815","18225.049164764736","12976.757805814632","15933.382768944099","13732.903053599452","5826.999655308935","15201.66891684302","29349.64698453785","8635.725758760123","15930.326777492777","65091.449713231166","50368.14543504316","51304.17919512655","80414.26862172851","57196.685997227","7855.489385998489","13990.91248493085","16387.30049860606","6718.501942599204","19427.183557029246","44780.28453844361","19740.02334675272","6864.155393256484","7026.823367860243","6148.7900520443945","14627.97436129459","19890.373310770778","11299.026310045174","16659.09924483443","7146.304402379204","6385.849981207132","16436.909903224572","11386.650748476317","8925.342269293666","6581.021588670323","8467.562380317155","22622.3646778677","13001.558483578236","22092.876681241934","15604.348491738796","14623.783290517951","15396.94825982608","6274.729749581063","23503.860070675208","40160.65362632784","21094.528566461595","22480.60369355529","13775.46401987231","13940.831158179231","19101.204065797814","7454.814602431801","33070.66095027399","63099.31225063988","22471.14674575989","14229.18844562762","17816.42920373354","1894501.771672612","2002","11","01 NOV 2002"
"10515.316832024788","44898.06848735302","56248.29695829955","13931.588778663145","5617.893336553457","17875.96872075036","20128.84619475372","6820.074443735091","17130.632705242577","20414.971172021465","12741.817650686466","75631.70576657684","31578.78571973295","20584.098110216713","10209.314376507902","10204.922585178225","6712.146378967371","33517.473039883815","63497.166280219","105379.8087978475","21290.352174256775","8868.178096463655","7377.301606469609","28267.576818264115","26495.182486257665","16539.87659908133","35433.98784822788","14447.804608838047","17691.76774353822","12269.634529847328","18268.94878708346","13497.402286072433","15920.199221575695","13875.341175470252","5932.0967952416495","15261.405923073056","29969.931120652353","8706.35085899907","15845.065516671038","66996.3539152456","52912.16951273802","51327.7952877958","83065.29678427754","58510.525975451106","8001.565667669153","14041.404520826107","16446.704434588068","6891.712876929846","20066.29934239515","46524.652874411135","20224.805734916805","7017.585689013174","7222.13757389696","6156.024999919694","14671.721443264682","20477.409067807104","11599.74352872068","17049.99583401553","7211.426341227631","6507.662390111274","16627.12424948799","11669.663358722586","9048.831712857886","6629.590589808512","8649.187660096051","22652.828630370637","13266.090233737697","22587.39491601059","15904.110312745614","14603.220559326455","15372.228643446259","6396.0246062211245","23950.163723229452","41630.474617729065","21253.40775193146","23109.329706176974","14008.169599992429","14121.972048161242","19253.81799355377","7578.964796525232","33242.85990599558","64686.97173059854","23111.60809157537","14513.523407981207","17937.46719995666","1934325.3203727566","2002","12","01 DEC 2002"
